ID,no_financial_services,other_only,mm_only,mm_plus
8391,0.27476696543817913,0.3452631059621396,0.15693928335691046,0.22303065455599658
2616,0.02846491838545139,0.10581326982740769,0.30659805262111356,0.5591237467483929
5154,0.006224417725380445,0.0139592299078359,0.17323897660727358,0.8065773892636873
869,0.004194106603642525,0.02230948279899422,0.13907288326209963,0.8344235377350323
6625,0.1581988155873301,0.24725956412128022,0.15698657977745953,0.43755502809629593
1423,0.10321232688509646,0.19427666205311578,0.1955963672591595,0.5069146487696821
2276,0.018614145943109374,0.11224739272345602,0.12850347447047084,0.7406349775497381
4252,0.13001888450399163,0.45687367925521,0.08578558336799628,0.3273218565980925
1311,0.0031887161579375878,0.007469073573621876,0.15392793283501155,0.8354142699828485
1534,0.00628877045155563,0.04518044694100742,0.04128057341392178,0.9072502199037248
4059,0.029556369256776262,0.5496573838263452,0.08710198321049377,0.3336842503574278
970,0.13082350283686653,0.5529417288056674,0.052400887354656374,0.2638338841072183
1712,0.011873703137942407,0.013367259200361125,0.1775189238564282,0.7972401243602575
588,0.15096293366194644,0.45660315640894567,0.062387793059981135,0.33004613177028785
252,0.15307128796929023,0.5115971333707462,0.07209516624731503,0.2632364211049926
2204,0.18924657217064664,0.3625759748581168,0.11803005313193315,0.3301474054272387
6038,0.005505755803099477,0.007574091058469984,0.07746101457664956,0.9094591408900875
64,0.12383258186493251,0.5309413263670705,0.07428339680802838,0.2709426825423343
1873,0.003702634254881076,0.01173714839120528,0.11830295385114675,0.8662572843023044
1627,0.13483910958923337,0.5167043093548643,0.06222234904203457,0.2862342251841689
1052,0.12134310093815796,0.5301112326984311,0.0668904051525576,0.281655251276746
1391,0.005329603276908064,0.014556640618373294,0.17294114507739008,0.8071726195644521
4800,0.0077673504682584035,0.013145971135594065,0.22521536523978805,0.7538713181234131
3958,0.2811356033046706,0.35727999719538817,0.1324716418230916,0.2291127638856667
4351,0.15633699283595293,0.5159836779874843,0.059305655552484626,0.26837368479994894
241,0.07751349707012427,0.2702868553783239,0.12803814871611266,0.5241614889013317
6626,0.19083257402264442,0.4598281262059259,0.062101842606078754,0.2872374627532865
1948,0.20962299097822792,0.36155008350764756,0.10878113996342824,0.32004579051775
6748,0.2782018354967824,0.3519378823130899,0.14461272415708212,0.22524755430775523
14,0.008454610208372995,0.04712768282892143,0.06882491503008803,0.8755927927087198
1709,0.00414345780359781,0.018339819157053242,0.14814628049596243,0.8293704439403703
6893,0.007441021094432576,0.02830498476147615,0.26471257647017826,0.6995414207783215
6183,0.003843851392526436,0.010206417215921021,0.05373242316984267,0.9322172923892259
4650,0.003853976315514865,0.016147367255862643,0.1114832673807588,0.868515381597283
4039,0.0027663417582974082,0.01577853441604636,0.15028377261387527,0.8311713682860281
566,0.001537235719061246,0.017574730842540066,0.06234644984309034,0.9185415922876524
5108,0.0028875883792469203,0.007196685817895058,0.08650308425724541,0.9034126255579085
378,0.0042201091840714,0.015890520805849583,0.17231454641952038,0.8075748048088865
2374,0.06540846866448916,0.2356432645245897,0.10709372173064687,0.5918545525308548
5703,0.1261104096735379,0.16794124766918542,0.2579489315112539,0.4479994061789691
365,0.01215474378947416,0.15796056982848772,0.0963480738108043,0.7335366221949003
3048,0.00786986750430692,0.0663859210022915,0.2250058219776736,0.700738389205287
363,0.00937535724707282,0.01633938180311193,0.16228057414903344,0.8120046770218948
6190,0.277277754083717,0.2930625059540093,0.15854432369061,0.27111542558488955
4505,0.11063042083018497,0.5229439696253365,0.05068223221821002,0.31574336490863425
1513,0.028259228000280523,0.054191544963708364,0.2875647705533635,0.6299844689002819
3475,0.04058529944793022,0.15228044489847806,0.2226959089398516,0.5844383367796326
768,0.05197636826029981,0.41439024540595587,0.10193943309034219,0.431693947034585
4673,0.010079957411912224,0.11379357879359729,0.11450767106827064,0.7616187737117173
2924,0.16602210518677138,0.4544456724004265,0.052376782138817746,0.3271554408948662
5199,0.021635710596117907,0.1786963835083516,0.12719161482269545,0.6724762972816523
6079,0.00945367829030593,0.020351502706468346,0.14750457045283225,0.8226902522756837
39,0.004423153191744579,0.011103966721502679,0.16415614405742052,0.8203167176357115
3518,0.032743975418827224,0.1303187164356113,0.3224903829741886,0.5144469257922547
1576,0.015120491541890773,0.051589348645115114,0.11410863542264982,0.819181534790113
835,0.04756284935045252,0.29865482450054887,0.06692562918527821,0.5868567131066451
1356,0.00934141824817696,0.11664475047799133,0.10077819222706964,0.7732356382706599
1355,0.046209574708377416,0.3644923868001441,0.13978692158327438,0.44951112808407506
7353,0.12905556111830668,0.4423461883467927,0.0864732224393185,0.34212500698560366
1894,0.19170838016862835,0.4097672846896496,0.070431091540961,0.3280932404963526
5722,0.12747755764511867,0.2683882578417027,0.1182827278146868,0.48585143931380376
6712,0.0021729171555754244,0.022053054588541,0.11313665476990063,0.8626373754262383
9172,0.13478259372806897,0.48392390337023167,0.07788529484835947,0.3034082155039205
258,0.13745948051719273,0.4058336445779009,0.10079240805945888,0.35591446808721106
1023,0.031449344442826245,0.08380971823631901,0.24929981585845776,0.6354411158744616
674,0.0014672004092666962,0.012970539890754598,0.0428578611340518,0.9427044217325761
2230,0.0038171562459167843,0.021421258612239136,0.13932467108078408,0.8354369059895976
5386,0.12322165262797269,0.4461989996301925,0.10082978245372505,0.32974957273869027
9017,0.0736339534561692,0.19327082379663607,0.08160219206049261,0.6514930406208096
2819,0.03450829704641276,0.4325418318499878,0.08021913220626777,0.4527307302049876
8998,0.1364957865753166,0.4722975797943478,0.06228022441947315,0.32892641045262594
5181,0.003143903904382035,0.02472449510055622,0.10271946970292929,0.8694121319130143
2131,0.07596874991047904,0.24700739909109823,0.11687646353083055,0.5601473849840654
1087,0.12468225234579683,0.45824903961233426,0.06800100690051199,0.34906770859193753
4144,0.17942231879957493,0.485009568338664,0.068070963468246,0.2674971456682247
7239,0.005005711661266514,0.027383418331476367,0.1519199181514521,0.8156909350919986
6119,0.15845562528046886,0.42707742013863764,0.08571711370117681,0.3287498514347059
3839,0.2598642590980332,0.42346173686473887,0.07806292763224248,0.2386110726796952
4847,0.021040259376734965,0.15366375860878173,0.16553162784238537,0.6597643492050443
553,0.2746158518734931,0.38370486681446964,0.09030525238778138,0.25137401464397624
6917,0.006247610037546779,0.013495491127914004,0.2353065663009837,0.7449503351723027
8430,0.009029603245267637,0.09764078718138053,0.10040439055585852,0.7929252370230632
6201,0.007052488696399886,0.07282308970283266,0.10834021037611168,0.8117842113022661
4062,0.0021139175287270945,0.013940044585429634,0.08511520107315775,0.8988308353768967
5123,0.0029557448406032434,0.017895772699122767,0.1091850798505934,0.869963395547151
5442,0.10316441531208005,0.3729633110982357,0.1360125935232475,0.3878596850334905
610,0.023411623336193624,0.09316829594163249,0.24146045884594747,0.6419596071302857
1631,0.009027618181128636,0.01283899717715091,0.27727853248124207,0.7008548706317094
2177,0.09805037026321828,0.20450387088861866,0.21546491562215989,0.4819808283248421
7282,0.07883830611468944,0.24134595377168788,0.11835630753101534,0.5614594549343491
5140,0.06302674933509211,0.22520891952538866,0.08716853766042777,0.6245957909955645
2980,0.003211775123891964,0.020586844105838727,0.09177076711051639,0.8844306279400325
391,0.004519982316894044,0.0171178946533915,0.1643842133357194,0.8139779131088445
5579,0.2217267684824463,0.3899337433377836,0.047750873902388226,0.34058860993120993
3740,0.15439125933436287,0.22953568979090208,0.1725340511388731,0.44353899476880826
5447,0.18407907849976238,0.4406551206961425,0.0827108530385103,0.2925549396941224
6998,0.30163506279835023,0.3456730869283365,0.06499958785874664,0.28769225185957753
3778,0.0046706420600648255,0.018625197135614655,0.26331275463276965,0.7133913926673734
3366,0.18014311308825207,0.37376404941421243,0.1154656031131042,0.330627221966797
3445,0.19267950960462277,0.34488781710005617,0.1510968252416194,0.3113358381195941
1366,0.03868554697975506,0.044018868022212575,0.2943780449563164,0.6229175325911354
3312,0.015200854340465279,0.07225793060762364,0.33869728500751023,0.5738439362532181
2962,0.010594012105335582,0.048409399155343015,0.2463223158278912,0.694674249628366
4659,0.022035570652603132,0.08226393445004711,0.27424912079417013,0.6214513697570075
6506,0.45357376520376075,0.23431811092952634,0.11173610436925148,0.2003720319150958
4456,0.19889000192444337,0.22157926698283217,0.11541785522807284,0.46411286593054407
5735,0.09040005722355066,0.24595085049567442,0.1528837384967917,0.5107653562675102
1622,0.22908706224861444,0.4220225097543085,0.05932845704678075,0.2895619709502963
537,0.19210093437251374,0.42412335640452087,0.08864426416864944,0.295131458092832
1493,0.2536056641430117,0.37555938190845284,0.0684779622308279,0.302356977437428
47,0.017470744625779088,0.07516492739071752,0.33085858485912695,0.5765057673387634
2517,0.3610371187300459,0.2667298598221009,0.20173497493657858,0.17049803161011337
5544,0.014586012431138287,0.1393647560866481,0.10185754986129492,0.7441916760329832
9196,0.01044574168869245,0.04583844968228313,0.2296755482234811,0.7140402770141293
86,0.004676269694943389,0.020651327711405754,0.10802270681306723,0.8666496911239707
8598,0.003075117359349308,0.023440978764890073,0.12968947381392945,0.843794426336541
4970,0.22465575755608946,0.4240952187192009,0.07465020551982605,0.27659881572135664
4291,0.007876634142760066,0.013147177483351832,0.16146525972755635,0.8175109354760307
3503,0.006571219378172223,0.0318900584235377,0.22309318509202555,0.7384455169276087
5084,0.21257651787314344,0.4084893121350341,0.07771510185902537,0.30121906068221643
5453,0.02261873146502774,0.1463236828652458,0.24574813994935232,0.5853094432368472
1912,0.006306114839361079,0.020671550071380707,0.16502520108128457,0.8079971513926617
8833,0.02851165723534463,0.23735414650928188,0.1539771576265717,0.5801570349035114
8564,0.12429566666974551,0.4676334614928355,0.06898259211238376,0.3390882834503255
7635,0.11308616888192254,0.5432679625039629,0.06401542884892149,0.2796304503201822
1573,0.0033035433811069957,0.02432168928100313,0.12606166995409027,0.8463130976942406
8148,0.03261485654057258,0.11362803151155981,0.16123002173912912,0.6925270880356525
7511,0.006256403512382387,0.01625088549173386,0.1685283973056508,0.808964310120163
5477,0.12470824269008444,0.4816345710084194,0.07588848193152238,0.31776870374909216
5070,0.12458740913654408,0.4586996164754285,0.06791529499999625,0.3487976675912785
4710,0.12362123721928646,0.48115019989795155,0.07521690791321939,0.3200116543486609
1990,0.00639746741143311,0.08834215155988158,0.12591806403679565,0.7793423103174112
9124,0.006055754016791186,0.03627604263360596,0.1842420293172702,0.7734261606833758
3574,0.10839302129939359,0.5035989409394289,0.06311535979071009,0.3248926754869406
7919,0.0027951264855509976,0.010504039816990841,0.07328210572188402,0.9134187389962246
7298,0.19648155999439984,0.40231481469611846,0.14779494120713899,0.25340868161881575
7328,0.13093413423544376,0.4701530626383435,0.07639002393462034,0.3225227791915924
5360,0.1274656373225561,0.5078776515847344,0.07284332800979666,0.29181337004439684
2899,0.06134967020605647,0.21370332657864768,0.09834925138608142,0.6265977543127413
2323,0.1581345455367936,0.4597241293986043,0.057856657406739065,0.3242846751084436
4299,0.1779021562405236,0.4613906363824243,0.055268242419469184,0.30543896185317443
7124,0.15619210211505333,0.4828369004745569,0.05545931998119782,0.30551166749508457
4244,0.23299603017407808,0.441147921676219,0.05070241017963911,0.2751536385909455
458,0.009517342349115512,0.06763925623851287,0.19969371267014116,0.7231497061269186
4406,0.06248178669895377,0.46464183337923554,0.10443535698344887,0.36844100803720065
8066,0.0496450054156335,0.38726091737236085,0.11882079468567815,0.4442732788010373
7823,0.00812313183000139,0.01274424319198038,0.27412412302319206,0.705008523530466
6502,0.2054223225665807,0.44850014580318204,0.07313501049101433,0.27294251927657776
6295,0.19138053698187182,0.3894424443420341,0.10263523463477868,0.3165417865248423
2612,0.38873576710597973,0.31674657132500733,0.06634744598775939,0.22817022054830724
3540,0.32487951011369093,0.3345886357879532,0.06815559262360436,0.2723762596121064
3569,0.0637248620486953,0.03762437684388863,0.5223160538398471,0.3763347147181495
5467,0.12268805394707505,0.17285910692615844,0.31718178352826604,0.38727106304908104
2100,0.004295680546959252,0.009240834763075472,0.11079915407758305,0.8756643240931243
2806,0.15188931042573142,0.15384764350267763,0.22222143794031193,0.47204161309833265
126,0.09901412488833079,0.2823622948934727,0.12998301529650758,0.48864057485579643
5114,0.012941673811997125,0.14790306804711537,0.09617157411923882,0.7429836716040145
465,0.025264089221751215,0.02432190763780627,0.2764930469593215,0.6739209710822821
7488,0.2381811377473343,0.3994758402289676,0.07992234375810055,0.28242069751293086
813,0.011430247495613171,0.061495142519657965,0.3707049203464578,0.5563696859129809
6827,0.029737255623146067,0.09442937458289273,0.41902273367536647,0.4568106410856485
122,0.05686917180496514,0.31593884212116546,0.07481118215819677,0.552380798948619
1225,0.14284015400197478,0.48820641151477445,0.06683587037552206,0.3021175429977503
1402,0.07845386219124222,0.25653579414268335,0.14810671169171274,0.5169036220402542
78,0.07805259408411157,0.24383344223861378,0.15869468330228362,0.519419280374991
1522,0.1702182939784724,0.5168115054089933,0.054354038758195354,0.2586161742719731
7196,0.1531722001683652,0.4863527152839227,0.07194720914341968,0.28852787167900207
2518,0.036313450310136816,0.4019887782040004,0.09631704709810222,0.46538072438776057
7092,0.07453844013515533,0.23771071230565313,0.12410978752879472,0.563641074931558
2530,0.12513700186630847,0.46716959517910833,0.08454825088609531,0.3231451694531759
6166,0.2191054936749471,0.4408891842900959,0.0648060632206894,0.2751992389460527
585,0.22482147037191225,0.37277685287422085,0.0755853156601403,0.3268163449508019
8610,0.14918177476144087,0.43822692630737375,0.09394405931496243,0.31864723837445935
174,0.1688931382684745,0.4734765328089318,0.05827185901626152,0.29935848046132135
7615,0.07060195191861471,0.39654706672842455,0.14338308722329476,0.3894678916461391
79,0.224959747814555,0.3790035412823693,0.07907886626768729,0.3169578297342272
6906,0.1037538617229777,0.19120429614953702,0.2050757305992017,0.499966121462391
2001,0.01374256067810589,0.01810443242179499,0.426472191112153,0.541680807095602
7087,0.03885636262497693,0.053992707291390836,0.32513802746279513,0.5820129001373102
8958,0.21192333648290465,0.3651841975197663,0.1158688841640172,0.3070235998388817
6110,0.11856083860398282,0.1553504434837781,0.3044017226275479,0.42168698038353
2803,0.011632894368668621,0.056681181309487745,0.344256733131634,0.5874291862231559
239,0.11416462576810954,0.41913247073916793,0.1521048668062742,0.31459804165350197
8880,0.3071296610754544,0.28475733702690187,0.14518980069152684,0.2629232061731707
4462,0.042823900358859725,0.3160402691005833,0.10730875783000011,0.5338270776776105
3030,0.1605766445701031,0.21233464516561698,0.17299964785634178,0.45408905247383063
8895,0.32925492133335804,0.3469223629142349,0.1018679346224755,0.22195478237169497
2705,0.31949818926238355,0.27348580184879806,0.2385830948026211,0.16843291532796068
1892,0.12294718964866058,0.420147191666407,0.14310854066406153,0.3137970829879245
8894,0.15353864693069563,0.1220045919383837,0.4196618403438308,0.3047949307211973
9415,0.3139354609531313,0.32654607917859185,0.08377402748168504,0.2757444497712798
7218,0.14904230251117837,0.5093279847948917,0.054454601709530544,0.28717511595145306
1193,0.23207664534074957,0.39122478419331647,0.08433262057269653,0.2923659436844203
25,0.16706308254142407,0.5090396622640383,0.05004115947929466,0.2738560994405333
3038,0.0042723286158660384,0.03001797515523671,0.18465471008948028,0.7810549857513659
6365,0.014678855115294223,0.15560127808699592,0.15283102466535872,0.6768888241267814
1730,0.14540350199391228,0.501005081895857,0.062102679803508205,0.29148875617493736
7550,0.07553983043738839,0.3066869189926791,0.12717139273970654,0.4906018404455379
5787,0.31562015178218433,0.3511037493478603,0.0639843806308499,0.26929171016764314
7460,0.01898834669530929,0.19385309190801492,0.13775874373705185,0.6493998189013873
6776,0.18524056714461845,0.4098437571990985,0.1169174807731949,0.2879981806028087
6813,0.1699615240419765,0.41270666027536956,0.10026010869914248,0.31707170077469443
7490,0.15299597244512708,0.4578229049828324,0.08948715060716834,0.2996939713439905
6442,0.0034959830078284816,0.01212156518298327,0.10758475375285903,0.8767977186618413
791,0.011553532056100296,0.12791635195170203,0.1116238990847254,0.7489062136478434
8324,0.09986656710363002,0.1893819242522684,0.25939661982459866,0.451354888819503
5474,0.0612901529017271,0.239056521813772,0.080034992642338,0.6196183202245286
3735,0.19368519021972108,0.3181682525342561,0.13356291674991178,0.35458363987522934
9256,0.004189461504349404,0.04529228566960117,0.07068440852792322,0.87983384478319
9250,0.004941362620019664,0.0235027077060596,0.10592608347080784,0.8656298521014891
2651,0.01518286023383438,0.04579243350463676,0.2216069245880424,0.7174177795004004
351,0.026341098725331236,0.09165375365995915,0.15643152484139247,0.7255736373640375
8997,0.006293640511050792,0.016302577084780705,0.22385713910274388,0.7535466519937687
3443,0.02963149732870558,0.11472112073396246,0.1352478333225662,0.7203995554444645
8141,0.0024032052270654704,0.0215969686689654,0.1031477157017342,0.8728521140499149
2220,0.19176278274467098,0.49916199744103357,0.06529115834015269,0.24378406333678806
6467,0.026075959039775665,0.14251035875754584,0.1676273973197462,0.6637863047511471
1143,0.002605745632601273,0.021477106912380747,0.08632451377262218,0.88959262072149
6971,0.19782056441004556,0.42813472816461307,0.07347043145555189,0.30057427596978953
5461,0.003941424207254589,0.04115859047544109,0.11733351225040434,0.8375664819920748
7577,0.02726611435666751,0.2667522242441538,0.16831124306084974,0.5376704059206947
6727,0.23436882578851578,0.3462342151502295,0.09204961333565227,0.3273473233738608
4339,0.004680696968932347,0.0647718539281954,0.05476093971214855,0.8757864884359657
8271,0.001262985920666713,0.011047433240750915,0.03555696477747922,0.9521325900422787
8270,0.01679086196443558,0.14334271190758294,0.20877984180652967,0.6310865756291077
2411,0.0027800131928384926,0.027293640546742135,0.19524343167621608,0.774682898596499
611,0.008761686329341338,0.09894106671267687,0.24416945798676357,0.6481277989053257
2400,0.019610924175904335,0.2016634414631265,0.15222698731922257,0.6264986414538112
3719,0.16145006720857422,0.4731094564542275,0.06971827199577803,0.2957222192425815
1206,0.015528214622326368,0.16239564558555222,0.13968312249995504,0.6823930085998223
4400,0.07496943283264935,0.22984773875634115,0.21321835124811264,0.4819644771628968
7234,0.008601636917099259,0.08251739717882461,0.0967641726226105,0.8121167949888904
6770,0.13047677117612846,0.3484832651593712,0.249151355893394,0.2718886077711063
5885,0.04586419231925413,0.25075573352003744,0.1693026607243807,0.5340774047439838
5464,0.10808216585797518,0.2983970455974996,0.11056193900155879,0.4829588346418052
9236,0.002710390886936359,0.026153148303759432,0.12237440485161898,0.8487620551039728
5760,0.027439296335428243,0.09288832787607813,0.16056058925089325,0.7191117837436325
3090,0.1446089064652383,0.4733932411260633,0.10276823551346186,0.27922963179639765
1728,0.08520954428012996,0.2369392856721746,0.18628469776419246,0.49156645489881495
182,0.0030838196036147756,0.007996202231807893,0.14286551725998642,0.8460544538808664
654,0.16776421700323327,0.4112882317259799,0.1157771808905725,0.3051703815560852
7595,0.3377822298388893,0.3165415018771766,0.06703525479102607,0.2786410066632093
3610,0.20891194418357276,0.1692251107009849,0.2524053829045944,0.369457559727321
3833,0.17538244334261885,0.4661129206988838,0.04834370654933309,0.31016093003004586
3570,0.07191822550584347,0.2281167879947017,0.14259944827181925,0.5573655531287968
1704,0.2514879176320128,0.4046101818501649,0.05173425377726049,0.2921676312185188
3317,0.16809015687093076,0.4256302865914572,0.042033502607742745,0.3642460514463424
7417,0.09236553515592295,0.2192123156544211,0.1518654613855983,0.5365566927711115
4307,0.02185599390933628,0.14916132865498274,0.24379767553205087,0.5851850112168558
3857,0.25814294346527894,0.32561263416520864,0.15148620658066492,0.2647582207559011
3856,0.47430024493280015,0.25376642253697956,0.07106908653847126,0.2008642500274804
7446,0.10843765481464475,0.20528694946295953,0.2522700231427424,0.434005362645546
1612,0.17972541645514048,0.46619230381520077,0.04907256587321734,0.30500971199379623
5861,0.14297604879658776,0.13518405379268247,0.39935936807573613,0.32248052933499355
9341,0.14160220263824588,0.4725677013734472,0.06598531872196546,0.31984480148072847
5502,0.01757176252557145,0.07038677720101393,0.25190752294351715,0.6601339410551877
8389,0.12092937182550645,0.44177273588144367,0.0593020651606783,0.3779958209235545
3086,0.08539952569401493,0.22578828914491844,0.1682484872757477,0.5205636755335772
9269,0.005677345193414052,0.024074554692776334,0.16091380551229392,0.8093342992581286
1607,0.15353484900002348,0.2613544500093445,0.09932697721966179,0.48578371880391646
6806,0.16056916181992806,0.4618898681957724,0.08921368209211737,0.288327286029537
456,0.007359931744811081,0.026343712708794792,0.20587614246140581,0.7604202003569132
546,0.1308601089934832,0.47628935545796475,0.0693335395055303,0.323516993559495
6962,0.18129227370571144,0.38352903487360696,0.058606902860451504,0.3765717829722947
342,0.15103034825666395,0.4520361193492439,0.09262036607630818,0.30431317376836453
883,0.16781162626371238,0.3160216815859516,0.07425529367095433,0.44191138916615585
8918,0.0047246153263508514,0.03625534292095189,0.28039718868807545,0.6786228406469874
1659,0.22982492920913766,0.35642688486553853,0.12936881793447652,0.2843793766831913
704,0.20903200825304014,0.40777796872558536,0.11769981756336163,0.26549019428214193
769,0.008450036223354175,0.02160682233756904,0.37894894207155616,0.5909941956422303
2682,0.3286731088478431,0.27365084913219645,0.12134325933036261,0.2763327677884367
7969,0.2610228828052591,0.326187047871463,0.1500969870260197,0.2626930872643119
8886,0.14407628821295734,0.49874311092259066,0.05958059215249049,0.29760001119548823
5759,0.029726079744862386,0.2427001710839344,0.17951861074091224,0.5480551198038395
7479,0.10634722499578204,0.29577880318744515,0.14338673258114387,0.4544872566203169
1340,0.06561491957701664,0.2291846336165857,0.12964263843217547,0.5755577909895341
8558,0.08833827290278852,0.2519813519407128,0.13178010144809213,0.5279002737084065
7177,0.1288692271280107,0.16045851630004615,0.2787477594206915,0.43192449715125164
8276,0.4729364718208388,0.21042805447188861,0.09398244305641494,0.22265301512881477
6460,0.11543409662465363,0.2782517119750196,0.1440283995841955,0.4622857893326045
3250,0.00936936992338766,0.09345343226132335,0.11205681926474031,0.7851203842160942
5035,0.002676442655936265,0.018874388406664423,0.29084971243038094,0.6875994735812657
8878,0.11053775503231532,0.5159433940403851,0.0751017378366775,0.29841710005210603
1953,0.002294006497582751,0.01654918568741744,0.17844355900492134,0.8027132359655881
5028,0.02713902898498075,0.10460447777430437,0.19596874672652578,0.6722877499290386
3466,0.027112464293472482,0.14994535932364367,0.223744760650865,0.5991974169737823
9084,0.17446676649802975,0.4865395057211075,0.05214202876151038,0.28685170584905134
7337,0.0031208621439974375,0.017655349697970963,0.2782339356076863,0.7009898603113669
3035,0.2966713455655405,0.1420880676512649,0.25113254279276614,0.3101080489574823
5968,0.004686460687955429,0.042291379128558404,0.05793457051006485,0.8950875746170398
775,0.0026061547238206456,0.018406507865653295,0.04291078581314083,0.9360765617643234
3659,0.002321908711888994,0.060341148749083195,0.14263657521085135,0.794700385217331
5893,0.12429377018856085,0.32407527985702617,0.1073597410474733,0.4442712002145958
5454,0.001993287492707899,0.03298748452039185,0.13650544937880685,0.8285137727097172
1096,0.038411924608730656,0.41986056165339286,0.1196197302995527,0.4221077871636141
8692,0.08652496230574246,0.22689391915986268,0.248354628451274,0.438226504984282
660,0.03047634946920251,0.12405337689770306,0.1464062266786962,0.6990640531632154
3078,0.0026936089845870444,0.028467185497533184,0.10559210937105311,0.8632471191582552
2337,0.0018764332830994567,0.018884925935166882,0.15838252706671882,0.8208561124732515
4634,0.08136195991267861,0.28725597111572304,0.13431921326361318,0.4970628656420926
3835,0.009370837705246783,0.09530746986147993,0.11590093800831498,0.7794207484489718
1121,0.020988721462792802,0.20882455313581463,0.182454248527903,0.587732471906436
1559,0.0016820214820822557,0.015032024556229236,0.12710871920074315,0.8561772315013164
4072,0.0014892498665363216,0.01197425088397596,0.17298342366948494,0.81355307457107
3291,0.02312625757568161,0.07054616950619315,0.319944728928836,0.5863828477145795
3194,0.008767511977596157,0.08184316090716205,0.15571587993230476,0.7536734521499907
5745,0.015210514538737369,0.1429755480991849,0.16524112165674543,0.6765728181888592
6186,0.022183077607543965,0.08358523272075347,0.3154386930375915,0.5787929916670574
9010,0.21231297028004925,0.2788196078698652,0.25912207060602,0.24974533137585056
9455,0.16310496218763373,0.1345452865270869,0.41892235427874275,0.2834274069406441
8334,0.14444451555633123,0.3329500796010709,0.07273790166624604,0.44986750193458835
4766,0.0025510121810315544,0.01717705993473274,0.1782500136636802,0.8020218897733379
6988,0.18374651526983343,0.5179854156512256,0.0512581098125128,0.24700995367849266
2120,0.18573703090787577,0.5017419506115558,0.044568261431098356,0.2679527641896097
5268,0.08052764307434118,0.2170067365558511,0.24026405837408815,0.46220157689688074
5343,0.0038058433527427163,0.012692905405858502,0.3256270749041375,0.6578741740089549
5256,0.05951351602259247,0.369415467703256,0.18971663692694488,0.3813543905230776
7247,0.001048408822399166,0.01184179580091259,0.03902728496384645,0.9480825083755736
4380,0.007046237912567438,0.027015009456777973,0.06956539486234241,0.8963733653741133
8474,0.00804820920532591,0.06405489886418901,0.21795013186184709,0.7099467407436945
2754,0.1610790240059383,0.3376558342875898,0.051826918138489886,0.44943821860092825
1710,0.022600911364075937,0.09820166509982221,0.12631344857165475,0.75288396875563
6164,0.07941995278905231,0.49470359246737816,0.11357770476483203,0.3122987450116838
863,0.3108469913058509,0.23456860974234398,0.2927353519657897,0.16184904450248846
7359,0.001606913553698773,0.015824912324946542,0.10938507568321587,0.8731830960322222
1227,0.0026378599856608687,0.007894722868312753,0.07232813191139022,0.9171393009895098
724,0.003097448045379214,0.008120047053497463,0.25954341218407107,0.7292391057555682
635,0.0027083118243131053,0.007176831913062439,0.2775741056153993,0.7125407671393956
1923,0.22483411303213297,0.4643795979282461,0.050764956453183296,0.26002133134467426
7325,0.26737337547347095,0.41454474193333096,0.07691894018139743,0.24116293930739208
6746,0.1997156987776698,0.4807701484967228,0.06645330855459426,0.25306083113249717
3256,0.0010292419361053234,0.011516204835277205,0.021154113511914346,0.9663004171806371
979,0.04535404524662003,0.45705185334913884,0.11462720618349768,0.38296687659429196
975,0.28517448731345657,0.30363703347953785,0.0918809953625691,0.3193074912950171
